Date_Short,Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,V_SPREAD_OPEN,V_SPREAD_CLOSE,TOTAL_OPEN,TOTAL_CLOSE,V_2H_SPREAD,2H_TOTAL
307,20220307,576,H,Sacramento,33,30,24,28,115,2.5,4,-170,114,2.5,4,,,,
308,20220308,577,V,Brooklyn,34,35,31,32,132,2.5,4,-170,116,2.5,4,,,,
308,20220308,578,H,Charlotte,20,23,41,37,121,239.5,239.5,150,4,2.5,4,,,,
308,20220308,579,V,Phoenix,28,25,26,23,102,8,6,-245,0.5,8,6,,,,
308,20220308,580,H,Orlando,22,21,28,28,99,224.5,221.5,205,113.5,8,6,,,,
308,20220308,581,V,Cleveland,32,31,27,37,127,3.5,2.5,-145,2,3.5,2.5,,,,
308,20220308,582,H,Indiana,24,39,35,26,124,221.5,221.5,125,108,3.5,2.5,,,,
308,20220308,583,V,NewOrleans,34,24,26,27,111,231,230,270,1,6,8,,,,
308,20220308,584,H,Memphis,44,33,35,20,132,6,8,-330,118,6,8,,,,
308,20220308,585,V,Milwaukee,39,37,29,37,142,14,13.5,-1100,4.5,14,13.5,,,,
308,20220308,586,H,OklahomaCity,34,31,28,22,115,230.5,232,700,118.5,14,13.5,,,,
308,20220308,587,V,LAClippers,21,15,25,36,97,219,225,200,2,7,6,,,,
308,20220308,588,H,GoldenState,21,33,32,26,112,7,6,-240,114.5,7,6,,,,
309,20220309,501,V,Chicago,25,28,31,30,114,6.5,6.5,-255,5.5,6.5,6.5,,,,
309,20220309,502,H,Detroit,26,30,35,17,108,226,229,215,117.5,6.5,6.5,,,,
309,20220309,503,V,Boston,29,23,35,28,115,2,7,-260,3,2,7,,,,
309,20220309,504,H,Charlotte,22,26,30,23,101,227,224.5,220,114.5,2,7,,,,
309,20220309,505,V,Phoenix,29,28,34,20,111,215.5,219.5,160,112.5,9,4,,,,
309,20220309,506,H,Miami,27,28,19,16,90,9,4,-180,4,9,4,,,,
309,20220309,507,V,Atlanta,26,28,32,29,115,236.5,241,165,1,5.5,4.5,,,,
309,20220309,508,H,Milwaukee,37,31,25,31,124,5.5,4.5,-185,117.5,5.5,4.5,,,,
309,20220309,509,V,LALakers,38,25,35,22,130,5,7.5,-310,7,5,7.5,,,,
309,20220309,510,H,Houston,32,36,29,23,139,235,236.5,260,115.5,5,7.5,,,,
309,20220309,511,V,Orlando,30,26,25,27,108,223,221.5,300,113.5,8.5,8.5,,,,
309,20220309,512,H,NewOrleans,17,24,32,29,102,8.5,8.5,-360,9,8.5,8.5,,,,
309,20220309,513,V,OklahomaCity,21,26,32,23,102,230,235.5,800,114.5,14.5,15.5,,,,
309,20220309,514,H,Minnesota,32,42,27,31,132,14.5,15.5,-1400,2.5,14.5,15.5,,,,
309,20220309,515,V,Toronto,34,24,33,28,119,1.5,1,-120,1,1.5,1,,,,
309,20220309,516,H,SanAntonio,29,32,23,20,104,227.5,228.5,100,111,1.5,1,,,,
309,20220309,517,V,NewYork,31,30,22,24,107,215,217,330,104,7.5,8.5,,,,
309,20220309,518,H,Dallas,17,17,31,12,77,7.5,8.5,-400,11,7.5,8.5,,,,
309,20220309,519,V,Portland,15,20,14,36,85,217,223.5,1400,107.5,16.5,19.5,,,,
309,20220309,520,H,Utah,33,30,33,27,123,16.5,19.5,-4000,5,16.5,19.5,,,,
309,20220309,521,V,Denver,32,31,17,26,106,4.5,6.5,-260,116,4.5,6.5,,,,
309,20220309,522,H,Sacramento,29,22,26,23,100,237,239.5,220,0,4.5,6.5,,,,
309,20220309,523,V,Washington,29,26,30,24,109,219.5,217.5,140,106.5,5,3.5,,,,
309,20220309,524,H,LAClippers,28,29,26,32,115,5,3.5,-160,1.5,5,3.5,,,,
310,20220310,525,V,Brooklyn,40,32,30,27,129,230,236.5,160,114,4.5,3.5,,,,
310,20220310,526,H,Philadelphia,23,28,19,30,100,4.5,3.5,-180,7.5,4.5,3.5,,,,
310,20220310,527,V,GoldenState,30,21,37,25,113,3,1.5,-125,4,3,1.5,,,,
310,20220310,528,H,Denver,29,31,24,18,102,222.5,230,105,112,3,1.5,,,,
311,20220311,529,V,Minnesota,36,29,28,17,110,8,8.5,-360,3.5,8,8.5,,,,
311,20220311,530,H,Orlando,24,36,37,21,118,233.5,232.5,300,113.5,8,8.5,,,,
311,20220311,531,V,Detroit,34,28,28,13,103,215,215.5,700,106,14,14.5,,,,
311,20220311,532,H,Boston,32,29,31,22,114,14,14.5,-1100,8.5,14,14.5,,,,
311,20220311,533,V,LAClippers,24,35,26,21,106,227.5,225.5,240,116,6,7.5,,,,
311,20220311,534,H,Atlanta,33,27,30,22,112,6,7.5,-280,5,6,7.5,,,,
311,20220311,535,V,Dallas,31,36,29,17,113,11,11,-600,109.5,11,11,,,,
311,20220311,536,H,Houston,23,21,28,28,100,225.5,227,450,0.5,11,11,,,,
311,20220311,537,V,NewYork,30,26,40,18,114,230,229,340,111,9.5,9,,,,
311,20220311,538,H,Memphis,34,27,26,31,118,9.5,9,-410,4,9.5,9,,,,
311,20220311,539,V,Cleveland,18,39,15,33,105,209,210,280,102,5.5,8,,,,
311,20220311,540,H,Miami,28,30,27,32,117,5.5,8,-340,5.5,5.5,8,,,,
311,20220311,541,V,Charlotte,25,36,42,39,142,231,3.5,-150,0.5,3.5,3.5,,,,
311,20220311,542,H,NewOrleans,24,31,27,38,120,3.5,225.5,130,110.5,3.5,3.5,,,,
311,20220311,543,V,Utah,33,26,15,28,102,7,5.5,-220,1,7,5.5,,,,
311,20220311,544,H,SanAntonio,30,20,14,40,104,230,228.5,190,116.5,7,5.5,,,,
311,20220311,545,V,Toronto,30,26,40,21,117,223,221.5,180,110,5.5,5,,,,
311,20220311,546,H,Phoenix,24,28,30,30,112,5.5,5,-210,4.5,5.5,5,,,,
311,20220311,547,V,Washington,26,33,23,27,109,226.5,229.5,165,111.5,5,4.5,,,,
311,20220311,548,H,LALakers,26,26,37,33,122,5,4.5,-185,4.5,5,4.5,,,,
312,20220312,549,V,Indiana,34,37,26,22,119,235,239.5,110,116.5,5.5,1.5,,,,
312,20220312,550,H,SanAntonio,26,38,18,26,108,5.5,1.5,-130,2,5.5,1.5,,,,
312,20220312,551,V,Minnesota,30,25,34,24,113,225.5,230.5,145,1.5,5.5,4,,,,
312,20220312,552,H,Miami,25,42,19,18,104,5.5,4,-165,112.5,5.5,4,,,,
312,20220312,553,V,Cleveland,22,20,24,25,91,221,217,170,0.5,2.5,5,,,,
312,20220312,554,H,Chicago,24,29,24,24,101,2.5,5,-190,105.5,2.5,5,,,,
312,20220312,555,V,Milwaukee,28,30,26,25,109,230.5,2,-130,4,0,2,,,,
312,20220312,556,H,GoldenState,28,39,36,19,122,0,238,110,119.5,0,2,,,,
312,20220312,557,V,Sacramento,42,25,21,37,125,232,229.5,330,112,10,8.5,,,,
312,20220312,558,H,Utah,37,34,29,34,134,10,8.5,-400,3.5,10,8.5,,,,
312,20220312,559,V,Toronto,28,37,28,34,127,225.5,221,235,108,5,7,,,,
312,20220312,560,H,Denver,25,38,36,16,115,5,7,-275,5.5,5,7,,,,
312,20220312,561,V,Washington,26,28,37,27,118,7,7,-270,8.5,7,7,,,,
312,20220312,562,H,Portland,38,34,31,24,127,219,220.5,230,106.5,7,7,,,,
313,20220313,563,V,NewYork,30,30,23,24,107,224.5,225,200,109.5,5.5,5.5,,,,
313,20220313,564,H,Brooklyn,35,27,26,22,110,5.5,5.5,-240,3,5.5,5.5,,,,
313,20220313,565,V,LAClippers,16,23,31,36,106,5.5,4,-175,6,5.5,4,,,,
313,20220313,566,H,Detroit,24,29,19,30,102,217.5,217.5,155,111,5.5,4,,,,
313,20220313,567,V,Dallas,18,20,38,19,95,217,213,240,103,5,7,,,,
313,20220313,568,H,Boston,20,27,26,19,92,5,7,-280,0.5,5,7,,,,
313,20220313,569,V,Philadelphia,24,23,27,30,116,13,11,-700,10,13,11,,,,
313,20220313,570,H,Orlando,29,30,21,24,114,223,221.5,500,107.5,13,11,,,,
313,20220313,571,V,Memphis,38,23,34,30,125,12.5,15,-1400,7,12.5,15,,,,
313,20220313,572,H,OklahomaCity,26,28,25,39,118,229.5,229,800,116.5,12.5,15,,,,
313,20220313,573,V,Indiana,28,31,33,36,128,236,237.5,550,114.5,10,12.5,,,,
313,20220313,574,H,Atlanta,37,40,28,26,131,10,12.5,-800,1.5,10,12.5,,,,
313,20220313,575,V,Houston,32,23,17,33,105,228,231.5,210,0.5,6,7,,,,
313,20220313,576,H,NewOrleans,29,39,30,32,130,6,7,-250,113.5,6,7,,,,
313,20220313,577,V,LALakers,22,34,34,21,111,228,232.5,270,2.5,9.5,7.5,,,,
313,20220313,578,H,Phoenix,48,31,40,21,140,9.5,7.5,-330,113.5,9.5,7.5,,,,
314,20220314,501,V,LAClippers,27,30,24,25,111,211.5,214,240,110.5,5.5,7.5,,,,
314,20220314,502,H,Cleveland,33,23,31,19,120,5.5,7.5,-280,5,5.5,7.5,,,,
314,20220314,503,V,Portland,34,33,17,29,113,233.5,231,700,111.5,12,14,,,,
314,20220314,504,H,Atlanta,29,29,31,33,122,12,14,-1100,11,12,14,,,,
314,20220314,505,V,Denver,22,31,28,33,114,221.5,224,145,109,5,4,,,,
314,20220314,506,H,Philadelphia,37,21,30,22,110,5,4,-165,0.5,5,4,,,,
314,20220314,507,V,Charlotte,29,36,37,32,134,7,11.5,-600,7,7,11.5,,,,
314,20220314,508,H,OklahomaCity,41,23,27,25,116,231,230,450,111,7,11.5,,,,
314,20220314,509,V,Minnesota,40,35,46,28,149,5,3.5,-165,1.5,5,3.5,,,,
314,20220314,510,H,SanAntonio,32,41,33,33,139,237.5,241.5,145,118,5,3.5,,,,
314,20220314,511,V,Washington,30,27,27,28,112,226,227,550,110.5,12,11.5,,,,
314,20220314,512,H,GoldenState,33,40,28,25,126,12,11.5,-800,1.5,12,11.5,,,,
314,20220314,513,V,Chicago,17,26,34,26,103,4.5,4.5,-180,8,4.5,4.5,,,,
314,20220314,514,H,Sacramento,27,36,25,24,112,235.5,236.5,160,119,4.5,4.5,,,,
314,20220314,515,V,Milwaukee,37,31,21,28,117,2,232,115,117.5,2,2,,,,
314,20220314,516,H,Utah,39,20,34,18,111,236,2,-135,3.5,2,2,,,,
314,20220314,517,V,Toronto,33,25,33,23,114,5.5,4.5,-185,109,5.5,4.5,,,,
314,20220314,518,H,LALakers,12,28,31,32,103,224.5,226.5,165,3,5.5,4.5,,,,
315,20220315,519,V,Brooklyn,48,38,30,34,150,9.5,10,-500,112.5,9.5,10,,,,
315,20220315,520,H,Orlando,30,26,33,19,108,231,232,400,2,9.5,10,,,,
315,20220315,521,V,Memphis,32,42,30,31,135,7,6.5,-265,120,7,6.5,,,,
315,20220315,522,H,Indiana,25,24,21,32,102,233,236,225,3,7,6.5,,,,
315,20220315,523,V,Detroit,22,29,22,25,98,216.5,213.5,700,104.5,13.5,14,,,,
315,20220315,524,H,Miami,29,28,11,37,105,13.5,14,-1100,6.5,13.5,14,,,,
315,20220315,525,V,Phoenix,33,34,31,33,131,5.5,4.5,-180,117.5,5.5,4.5,,,,
315,20220315,526,H,NewOrleans,29,30,26,30,115,225,231.5,160,0.5,5.5,4.5,,,,
316,20220316,527,V,Atlanta,33,34,18,21,106,237.5,240.5,-110,117,1.5,1,,,,
316,20220316,528,H,Charlotte,29,33,23,31,116,1.5,1,-110,1,1.5,1,,,,
316,20220316,529,V,Denver,34,39,31,23,127,5.5,6,-280,111.5,5.5,6,,,,
316,20220316,530,H,Washington,28,24,29,28,109,228.5,230,240,3,5.5,6,,,,
316,20220316,531,V,Philadelphia,30,42,13,33,118,3.5,4,-170,107.5,3.5,4,,,,
316,20220316,532,H,Cleveland,23,36,31,24,114,218,220,150,1.5,3.5,4,,,,
316,20220316,533,V,Portland,29,26,19,24,98,224.5,222.5,575,108.5,10,13,,,,
316,20220316,534,H,NewYork,37,29,28,34,128,10,13,-850,4,10,13,,,,
316,20220316,535,V,Dallas,23,35,21,34,113,1.5,3,-155,1.5,1.5,3,,,,
316,20220316,536,H,Brooklyn,30,31,30,20,111,220.5,222.5,135,108,1.5,3,,,,
316,20220316,537,V,Phoenix,35,24,36,34,129,11,10,-550,6.5,11,10,,,,
316,20220316,538,H,Houston,31,27,24,30,112,235.5,236.5,425,120,11,10,,,,
316,20220316,539,V,LALakers,17,29,31,27,104,237,242,350,1.5,8.5,8.5,,,,
316,20220316,540,H,Minnesota,31,36,19,38,124,8.5,8.5,-420,117,8.5,8.5,,,,
316,20220316,541,V,OklahomaCity,29,27,35,29,120,235,233.5,525,113.5,11.5,11.5,,,,
316,20220316,542,H,SanAntonio,37,31,30,24,122,11.5,11.5,-750,2.5,11.5,11.5,,,,
316,20220316,543,V,Chicago,27,22,32,29,110,225.5,224.5,230,115,6.5,7,,,,
316,20220316,544,H,Utah,27,27,35,36,125,6.5,7,-270,2.5,6.5,7,,,,
316,20220316,545,V,Milwaukee,28,40,33,34,135,8.5,8.5,-400,3,8.5,8.5,,,,
316,20220316,546,H,Sacramento,31,30,31,34,126,240,241.5,330,123,8.5,8.5,,,,
316,20220316,547,V,Boston,23,25,31,31,110,221.5,220,105,112,4,2,,,,
316,20220316,548,H,GoldenState,17,15,37,19,88,4,2,-125,5,4,2,,,,
316,20220316,549,V,Toronto,28,26,24,25,103,2,2,-140,104,2,2,,,,
316,20220316,550,H,LAClippers,26,18,30,26,100,218,214.5,120,2,2,2,,,,
317,20220317,551,V,Detroit,37,36,33,28,134,219,219.5,125,106.5,3.5,3,,,,
317,20220317,552,H,Orlando,39,23,32,26,120,3.5,3,-145,5,3.5,3,,,,
318,20220318,553,V,Dallas,27,26,23,25,101,221.5,216.5,165,105.5,4,4.5,,,,
318,20220318,554,H,Philadelphia,26,32,26,27,111,4,4.5,-185,1,4,4.5,,,,
318,20220318,555,V,Denver,29,34,24,20,116,220.5,2.5,-145,109.5,1,2.5,,,,
318,20220318,556,H,Cleveland,31,21,26,29,119,1,226,125,2,1,2.5,,,,
318,20220318,557,V,Portland,33,42,26,22,123,225.5,228,750,111,11.5,14.5,,,,
318,20220318,558,H,Brooklyn,34,28,39,27,128,11.5,14.5,-1200,14,11.5,14.5,,,,
318,20220318,559,V,LALakers,33,26,29,28,128,224.5,226,310,109,7.5,8,,,,
318,20220318,560,H,Toronto,30,25,34,27,123,7.5,8,-370,7,7.5,8,,,,
318,20220318,561,V,Memphis,27,21,24,33,105,2.5,6,-250,8.5,2.5,6,,,,
318,20220318,562,H,Atlanta,34,33,24,29,120,236,232.5,210,117.5,2.5,6,,,,
318,20220318,563,V,Washington,28,19,19,31,97,224,225.5,210,108.5,5.5,6,,,,
318,20220318,564,H,NewYork,22,32,21,25,100,5.5,6,-250,1.5,5.5,6,,,,
318,20220318,565,V,Indiana,28,33,22,38,121,3,4,-165,1.5,3,4,,,,
318,20220318,566,H,Houston,32,24,39,23,118,239.5,243.5,145,117.5,3,4,,,,
318,20220318,567,V,OklahomaCity,26,28,25,29,108,220,218.5,900,106.5,15.5,14.5,,,,
318,20220318,568,H,Miami,27,42,34,17,120,15.5,14.5,-1600,3.5,15.5,14.5,,,,
318,20220318,569,V,NewOrleans,35,29,31,29,124,235,237,110,120,3.5,2,,,,
318,20220318,570,H,SanAntonio,10,23,24,34,91,3.5,2,-130,7,3.5,2,,,,
318,20220318,571,V,LAClippers,20,14,24,34,92,220,213,190,5,9.5,5.5,,,,
318,20220318,572,H,Utah,30,41,24,26,121,9.5,5.5,-220,109.5,9.5,5.5,,,,
318,20220318,573,V,Boston,32,35,25,34,126,8,10.5,-550,1,8,10.5,,,,
318,20220318,574,H,Sacramento,26,22,31,18,97,226.5,221,425,112,8,10.5,,,,
318,20220318,575,V,Chicago,27,21,24,30,102,231,232,170,1.5,7,5,,,,
318,20220318,576,H,Phoenix,30,31,34,34,129,7,5,-190,118,7,5,,,,
319,20220319,577,V,Milwaukee,28,28,26,37,119,1,242.5,135,2,1,3,,,,
319,20220319,578,H,Minnesota,34,34,38,32,138,242,3,-155,124,1,3,,,,
319,20220319,579,V,Dallas,24,28,28,28,108,1,224,115,2,1,2.5,,,,
319,20220319,580,H,Charlotte,35,26,41,27,129,225.5,2.5,-135,108.5,1,2.5,,,,
319,20220319,581,V,Detroit,27,33,21,28,109,215,218,195,106.5,10,6,,,,
319,20220319,582,H,Cleveland,28,27,27,31,113,10,6,-235,6.5,10,6,,,,
319,20220319,583,V,LALakers,36,31,32,20,119,231,1,-120,112,2,1,,,,
319,20220319,584,H,Washington,26,32,35,34,127,2,230,100,1.5,2,1,,,,
320,20220320,501,V,Memphis,30,26,28,38,122,10,12.5,-800,4,10,12.5,,,,
320,20220320,502,H,Houston,21,23,27,27,98,232.5,237,550,120.5,10,12.5,,,,
320,20220320,503,V,Portland,22,26,34,16,98,232.5,237,290,1.5,7.5,8,,,,
320,20220320,504,H,Indiana,35,34,25,35,129,7.5,8,-350,114.5,7.5,8,,,,
320,20220320,505,V,Phoenix,22,27,34,27,127,10,8,-350,7.5,10,8,,,,
320,20220320,506,H,Sacramento,26,33,28,23,124,231.5,230.5,290,117,10,8,,,,
320,20220320,507,V,NewOrleans,35,25,31,26,117,232.5,235,175,119.5,3.5,5,,,,
320,20220320,508,H,Atlanta,18,32,26,36,112,3.5,5,-200,6,3.5,5,,,,
320,20220320,509,V,OklahomaCity,25,18,21,21,85,227,221,290,107.5,5,8.5,,,,
320,20220320,510,H,Orlando,31,14,17,28,90,5,8.5,-350,5,5,8.5,,,,
320,20220320,511,V,Utah,26,34,25,23,108,5,3.5,-160,113.5,5,3.5,,,,
320,20220320,512,H,NewYork,31,22,20,20,93,222.5,224,140,0.5,5,3.5,,,,
320,20220320,513,V,Boston,33,35,30,26,124,3,3,-145,113,3,3,,,,
320,20220320,514,H,Denver,27,16,32,29,104,221.5,221.5,125,4.5,3,3,,,,
320,20220320,515,V,SanAntonio,36,27,20,27,110,229,225.5,225,108.5,6,6.5,,,,
320,20220320,516,H,GoldenState,22,35,27,24,108,6,6.5,-265,5,6,6.5,,,,
320,20220320,517,V,Toronto,27,30,12,24,93,223.5,219,290,106,5.5,8,,,,
320,20220320,518,H,Philadelphia,37,17,20,14,88,5.5,8,-350,7,5.5,8,,,,
321,20220321,519,V,Portland,29,38,29,23,119,224,222.5,375,107.5,6.5,9.5,,,,
321,20220321,520,H,Detroit,22,30,36,27,115,6.5,9.5,-450,8.5,6.5,9.5,,,,
321,20220321,521,V,LALakers,28,39,29,35,131,222,228,175,111,6,5,,,,
321,20220321,522,H,Cleveland,35,27,35,23,120,6,5,-200,3.5,6,5,,,,
321,20220321,523,V,Miami,32,24,22,28,106,1.5,8,-330,6,1.5,8,,,,
321,20220321,524,H,Philadelphia,26,31,23,33,113,216.5,210,270,102.5,1.5,8,,,,
321,20220321,525,V,NewOrleans,22,27,35,19,103,234.5,236.5,195,119.5,5.5,5.5,,,,
321,20220321,526,H,Charlotte,19,24,35,28,106,5.5,5.5,-230,4.5,5.5,5.5,,,,
321,20220321,527,V,Utah,28,23,24,31,106,229,2.5,-130,2,1.5,2.5,,,,
321,20220321,528,H,Brooklyn,25,28,38,23,114,1.5,229.5,110,117.5,1.5,2.5,,,,
321,20220321,529,V,Toronto,24,31,18,26,99,225.5,219,145,106,4.5,3.5,,,,
321,20220321,530,H,Chicago,30,24,30,29,113,4.5,3.5,-165,3,4.5,3.5,,,,
321,20220321,531,V,Boston,38,27,43,24,132,12,13,-1100,4,12,13,,,,
321,20220321,532,H,OklahomaCity,21,30,33,39,123,215.5,216,700,111.5,12,13,,,,
321,20220321,533,V,Washington,39,24,20,14,97,5,3.5,-165,113,5,3.5,,,,
321,20220321,534,H,Houston,26,25,29,35,115,234.5,233.5,145,2,5,3.5,,,,
321,20220321,535,V,Minnesota,29,25,27,27,108,230,228.5,105,1.5,2.5,1.5,,,,
321,20220321,536,H,Dallas,23,37,26,24,110,2.5,1.5,-125,112,2.5,1.5,,,,
322,20220322,537,V,GoldenState,17,21,36,16,90,8.5,7.5,-310,8,8.5,7.5,,,,
322,20220322,538,H,Orlando,25,21,19,29,94,218.5,216,260,104.5,8.5,7.5,,,,
322,20220322,539,V,Atlanta,30,34,23,30,117,1.5,3.5,-165,0.5,1.5,3.5,,,,
322,20220322,540,H,NewYork,34,24,31,22,111,226,226,145,110.5,1.5,3.5,,,,
322,20220322,541,V,Chicago,20,23,26,29,98,231,234.5,225,1.5,5.5,6.5,,,,
322,20220322,542,H,Milwaukee,33,26,32,35,126,5.5,6.5,-265,119.5,5.5,6.5,,,,
322,20220322,543,V,LAClippers,27,34,27,27,115,223,222.5,220,0.5,8,6.5,,,,
322,20220322,544,H,Denver,37,35,27,28,127,8,6.5,-260,115,8,6.5,,,,
323,20220323,545,V,Atlanta,31,20,27,23,101,5.5,5,-200,5,5.5,5,,,,
323,20220323,546,H,Detroit,26,33,34,29,122,224.5,227.5,175,110.5,5.5,5,,,,
323,20220323,547,V,Sacramento,37,29,19,25,110,238,233.5,190,114,4,6,,,,
323,20220323,548,H,Indiana,34,27,28,20,109,4,6,-220,6,4,6,,,,
323,20220323,549,V,NewYork,40,29,30,22,121,227,226,300,108.5,6.5,8.5,,,,
323,20220323,550,H,Charlotte,24,32,31,19,106,6.5,8.5,-360,9,6.5,8.5,,,,
323,20220323,551,V,GoldenState,23,27,31,37,118,215,209.5,400,102.5,8,10,,,,
323,20220323,552,H,Miami,23,27,30,24,104,8,10,-500,7,8,10,,,,
323,20220323,553,V,Brooklyn,32,30,42,16,120,236.5,1,-110,4,1.5,1,,,,
323,20220323,554,H,Memphis,40,36,27,29,132,1.5,237.5,-110,114.5,1.5,1,,,,
323,20220323,555,V,Utah,24,21,23,29,97,221.5,215.5,175,3,5,5,,,,
323,20220323,556,H,Boston,39,29,25,32,125,5,5,-200,110.5,5,5,,,,
323,20220323,557,V,Orlando,34,19,21,28,102,219.5,2,-130,3,0,2,,,,
323,20220323,558,H,OklahomaCity,26,34,24,34,118,0,219,110,112,0,2,,,,
323,20220323,559,V,Phoenix,25,26,32,42,125,236,239,105,3,1.5,2,,,,
323,20220323,560,H,Minnesota,30,34,24,28,116,1.5,2,-125,120.5,1.5,2,,,,
323,20220323,561,V,Houston,21,32,19,19,91,227,218.5,400,106.5,14.5,10,,,,
323,20220323,562,H,Dallas,25,27,30,28,110,14.5,10,-500,7,14.5,10,,,,
323,20220323,563,V,Philadelphia,27,34,32,33,126,6,10,-450,3,6,10,,,,
323,20220323,564,H,LALakers,30,22,39,30,121,228.5,226,375,110,6,10,,,,
323,20220323,565,V,SanAntonio,45,36,33,19,133,6.5,9.5,-440,112.5,6.5,9.5,,,,
323,20220323,566,H,Portland,27,26,28,15,96,233.5,231,370,1.5,6.5,9.5,,,,
324,20220324,567,V,Cleveland,17,31,27,29,104,214,214,175,0.5,3,5.5,,,,
324,20220324,568,H,Toronto,25,33,25,34,117,3,5.5,-200,103.5,3,5.5,,,,
324,20220324,569,V,Washington,13,29,24,36,102,233.5,228.5,330,0.5,12,8.5,,,,
324,20220324,570,H,Milwaukee,32,28,32,22,114,12,8.5,-400,111,12,8.5,,,,
324,20220324,571,V,Chicago,39,23,23,24,109,1,223.5,140,115,1,3.5,,,,
324,20220324,572,H,NewOrleans,31,32,23,40,126,228.5,3.5,-160,1.5,1,3.5,,,,
324,20220324,573,V,Indiana,23,25,23,32,103,235.5,236,475,0.5,11.5,11.5,,,,
324,20220324,574,H,Memphis,44,30,33,26,133,11.5,11.5,-650,114.5,11.5,11.5,,,,
324,20220324,575,V,Phoenix,31,35,38,36,140,231,232,-105,118.5,3,1,,,,
324,20220324,576,H,Denver,31,37,38,24,130,3,1,-115,0.5,3,1,,,,
325,20220325,577,V,Utah,24,27,27,23,101,3.5,4,-170,4,3.5,4,,,,
325,20220325,578,H,Charlotte,23,31,23,30,107,231.5,227.5,150,116,3.5,4,,,,
325,20220325,579,V,Washington,25,35,19,21,100,219,223,150,106.5,2.5,3.5,,,,
325,20220325,580,H,Detroit,24,20,26,27,97,2.5,3.5,-170,6,2.5,3.5,,,,
325,20220325,581,V,GoldenState,42,25,16,27,110,221,223,110,109.5,2,2,,,,
325,20220325,582,H,Atlanta,36,33,32,20,121,2,2,-130,1,2,2,,,,
325,20220325,583,V,Dallas,22,28,17,28,95,227.5,228,145,1,1.5,4.5,,,,
325,20220325,584,H,Minnesota,26,35,28,27,116,1.5,4.5,-165,111,1.5,4.5,,,,
325,20220325,585,V,NewYork,25,24,24,38,111,215.5,214,350,103.5,5.5,9.5,,,,
325,20220325,586,H,Miami,32,26,30,15,103,5.5,9.5,-420,2,5.5,9.5,,,,
325,20220325,587,V,Houston,35,31,30,29,125,3.5,4.5,-180,114,3.5,4.5,,,,
325,20220325,588,H,Portland,22,31,29,24,106,235.5,234,160,1.5,3.5,4.5,,,,
325,20220325,589,V,Philadelphia,35,29,29,29,122,4.5,5,-220,106.5,4.5,5,,,,
325,20220325,590,H,LAClippers,19,24,28,26,97,222,218,190,3,4.5,5,,,,
326,20220326,501,V,SanAntonio,22,36,26,23,107,234,230.5,200,111.5,5,6,,,,
326,20220326,502,H,NewOrleans,32,25,27,19,103,5,6,-240,4.5,5,6,,,,
326,20220326,503,V,Sacramento,41,25,15,24,114,224,220.5,120,108,3,2.5,,,,
326,20220326,504,H,Orlando,28,34,22,21,110,3,2.5,-140,1.5,3,2.5,,,,
326,20220326,505,V,Indiana,21,25,24,21,91,227,223,500,1,9,12,,,,
326,20220326,506,H,Toronto,41,33,22,35,131,9,12,-700,108,9,12,,,,
326,20220326,507,V,Brooklyn,27,40,29,14,110,2,2.5,-140,112.5,2,2.5,,,,
326,20220326,508,H,Miami,25,21,22,27,95,227,231.5,120,4,2,2.5,,,,
326,20220326,509,V,Milwaukee,28,18,33,23,102,225.5,1,-120,3.5,2,1,,,,
326,20220326,510,H,Memphis,32,27,39,29,127,2,233.5,100,119,2,1,,,,
326,20220326,511,V,Chicago,28,25,22,23,98,220.5,223,110,112,1,2,,,,
326,20220326,512,H,Cleveland,16,19,28,31,94,1,2,-130,5.5,1,2,,,,
326,20220326,513,V,OklahomaCity,25,24,27,31,107,225.5,229,950,111.5,13.5,17,,,,
326,20220326,514,H,Denver,32,26,29,26,113,13.5,17,-1800,7,13.5,17,,,,
326,20220326,515,V,Houston,24,36,25,30,115,4.5,4.5,-180,3,4.5,4.5,,,,
326,20220326,516,H,Portland,28,32,18,20,98,232,232.5,160,114.5,4.5,4.5,,,,
327,20220327,517,V,NewYork,34,25,21,24,104,4,5,-185,106.5,4,5,,,,
327,20220327,518,H,Detroit,22,25,32,23,102,220,218.5,165,1,4,5,,,,
327,20220327,519,V,Minnesota,30,19,31,32,112,227,230,210,3,6.5,6.5,,,,
327,20220327,520,H,Boston,34,38,34,28,134,6.5,6.5,-250,112.5,6.5,6.5,,,,
327,20220327,521,V,GoldenState,24,27,30,34,115,7.5,7,-280,6,7.5,7,,,,
327,20220327,522,H,Washington,28,31,33,31,123,221.5,217,240,105,7.5,7,,,,
327,20220327,523,V,Philadelphia,39,25,22,18,104,229.5,226.5,165,110,5,4.5,,,,
327,20220327,524,H,Phoenix,37,23,31,23,114,5,4.5,-185,5,5,4.5,,,,
327,20220327,525,V,LALakers,31,38,25,14,108,228,233.5,140,112.5,3,4,,,,
327,20220327,526,H,NewOrleans,23,26,41,26,116,3,4,-160,7,3,4,,,,
327,20220327,527,V,Charlotte,26,30,37,26,119,237.5,238,225,115,7,7,,,,
327,20220327,528,H,Brooklyn,32,28,29,21,110,7,7,-265,3,7,7,,,,
327,20220327,529,V,Utah,29,30,20,21,100,222,217,150,110.5,2.5,4,,,,
327,20220327,530,H,Dallas,21,37,32,24,114,2.5,4,-170,3.5,2.5,4,,,,
